ID,Species,Animal_Class,WQ_Principles,WQ_Criteria,Welfare_Hazards_Animal,Welfare_Hazards_Consequences,Welfare_Hazards_Affective_States,Welfare_Hazards_Impact,Ease_of_Hazard_Mitigation,Welfare_Indicator,Indicator_Type,Indicator_Dimensions,Indicator_Ease,Indicator_Resources,Hazards_Source_1,Hazards_Source_2,Global_Usage,Norway_Usage
137,Broilers,Broilers,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Walking impairment,Welfare outcome,Behavioural,Moderate,Low,30,29,F,Y
138,Broilers,Broilers,Appropiate behaviour,Positive emotional state,Inadequate environment,Inability to perform exploratory or foraging behaviour,Frustration,Low,Moderate,"Walking, scratching and pecking",Welfare outcome,Behavioural,Moderate,Medium,,29,"F, R",Y
139,Broilers,Broilers,Good Feeding,Absence of prolonged thirst,Inappropriate water quality,Prolonged thirst,Discomfort,High,Moderate,Water consumption ,Management input,,Easy,Medium,30,,F,Y
140,Broilers,Broilers,Good Feeding,Absence of prolonged thirst,Inappropriate water temperature,Prolonged thirst,Discomfort,High,Moderate,Water consumption ,Management input,,Easy,Medium,30,,F,Y
141,Broilers,Broilers,Good Feeding,Absence of prolonged thirst,Too few drinkers,Prolonged thirst,Discomfort,High,Easy,Water consumption ,Management input,,Easy,Medium,30,,F,Y
142,Broilers,Broilers,Good Feeding,Absence of prolonged thirst,Water restriction,Prolonged thirst,Discomfort,High,Easy,Water consumption ,Management input,,Easy,Medium,30,,F,Y
143,Broilers,Broilers,Good Health,Absence of disease,Poor ventilation (high ammonia),Respiratory disorders,Pain,High,Moderate,"Wheezing, coughing",Welfare outcome,Health/physical/production,Easy,Low,"27, 31",,F,N
144,Broilers,Broilers,Appropiate behaviour,Positive emotional state,Inadequate environment,Inability to perform comfort behaviour,Discomfort,Low,Moderate,Wing and leg stretching,Welfare outcome,Behavioural,Moderate,Medium,,29,"F, R",Y
145,Broilers,Broilers,Appropiate behaviour,Positive emotional state,Inadequate environment,Inability to perform comfort behaviour,Discomfort,Low,Moderate,Wing flapping,Welfare outcome,Behavioural,Moderate,Medium,,29,"F, R",Y
146,Broilers,Broilers,Good Housing,Ease of movement,High stocking density,Restriction of movement,Frustration,High,Easy,Wing flapping,Welfare outcome,Behavioural,Easy,Low,"27, 30",29,F,Y
147,Broilers,Broilers,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Wing flapping,Welfare outcome,Behavioural,Easy,Low,30,29,F,Y
148,Broilers,Broilers,Good Housing,Thermal comfort,High environmental temperature,Heat stress,Discomfort,Low,Moderate,Wings held away from the body,Welfare outcome,Behavioural,Easy,Low,"27, 30",29,F,Y
149,Broilers,Broilers,Good Housing,Thermal comfort,High or low humidity,Heat stress,Discomfort,Low,Moderate,Wings held away from the body,Welfare outcome,Behavioural,Easy,Low,"27, 30",29,F,Y
150,Broilers,Broilers,Good Housing,Thermal comfort,High stocking density,Heat stress,Discomfort,Low,Easy,Wings held away from the body,Welfare outcome,Behavioural,Easy,Low,27,29,F,Y
151,Broilers,Broilers,Good Housing,Thermal comfort,Poor ventilation,Heat stress,Discomfort,Low,Moderate,Wings held away from the body,Welfare outcome,Behavioural,Easy,Low,"27, 30",29,F,Y
152,Broilers,Broilers,Good Housing,Thermal comfort,Water restriction,Heat stress,Discomfort,Low,Easy,Wings held away from the body,Welfare outcome,Behavioural,Easy,Low,30,29,F,Y
153,Broilers,Broilers,Good Housing,Ease of movement,High stocking density,Restriction of movement,Frustration,High,Easy,Wounds,Welfare outcome,Health/physical/production,Easy,Low,"27, 30",29,F,Y
154,Broilers,Broilers,Good Housing,Ease of movement,Poor housing design and allocation of resources,Restriction of movement,Frustration,High,Difficult,Wounds,Welfare outcome,Health/physical/production,Easy,Low,30,29,F,Y
155,Broilers,Broilers,Good Health,Absence of injuries,High stocking density,Soft tissue lesions and integument damage,Pain,High,Easy,Wounds,Welfare outcome,Health/physical/production,Easy,Low,27,,F,Y
156,Broilers,Broilers,Good Health,Absence of injuries,Inappropriate environmental enrichment,Soft tissue lesions and integument damage,Pain,High,Easy,Wounds,Welfare outcome,Health/physical/production,Easy,Low,30,,F,Y
157,Broilers,Broilers,Good Health,Absence of injuries,Lack of space,Soft tissue lesions and integument damage,Pain,High,Moderate,Wounds,Welfare outcome,Health/physical/production,Easy,Low,30,,F,Y
158,Broilers,Broilers,Good Health,Absence of injuries,Poor housing design and allocation of resources,Soft tissue lesions and integument damage,Pain,High,Difficult,Wounds,Welfare outcome,Health/physical/production,Easy,Low,30,,F,Y
159,Broilers,Broilers,Good Health,Absence of injuries,High light intensity,Soft tissue lesions and integument damage,Pain,High,Easy,Wounds,Welfare outcome,Health/physical/production,Easy,Low,27,,F,Y
